Symbol,Trust_Score,Verdict,Current_Price,Actual_Return_1Y,pe_ratio,debt_to_equity,revenue_growth,profit_margins,roe,free_cash_flow,dividend_yield,cash_reserves,operating_costs,net_income,analyst_target,current_price,sector,rsi,macd,macd_signal,roc,sma_50,sma_200,ema_20,price_vs_sma50,price_vs_sma200,bb_upper,bb_lower,bb_position,atr,volatility,volume_trend,volume_ratio,trend_strength
SHW,57.1,CAUTION,324.05,3.08693140265702,31.645508,325.153,0.032,0.110489994,0.59939,1919149952.0,0.98,241500000.0,0.0,2571800064.0,385.9524,324.05,Basic Materials,30.0394122015813,-3.5354429172767254,-2.958294785028465,-5.42828146354345,334.45538146972655,343.5180824279785,329.12193192078865,-3.1111455378688975,-5.667269244579411,346.5416192016096,316.19237432866385,0.2589063911540489,5.907860892159598,24.223877230160497,-13.968826713199848,0.795632685536028,-0.341274913330624
FROG,57.1,CAUTION,66.66,84.04195956210393,0.0,1.297,0.255,-0.15878001,-0.09879,174115872.0,0.0,651057984.0,0.0,-79807000.0,71.31579,66.66,Technology,60.816538701143195,2.5310317751608196,2.865317087101087,6.2310815332420315,57.67040016174317,45.30915007591248,64.5943065346976,15.587898601628995,47.12260890002341,70.78986291779793,59.003137875659085,0.6496177487025571,2.8791424887520924,51.18015170677178,-38.19573339186281,1.0485701786738328,0.5462602606357175
S,57.1,CAUTION,14.75,-27.482793071054456,0.0,0.667,0.229,-0.43038,-0.25791,247335008.0,0.0,649846016.0,0.0,-411291008.0,21.30303,14.75,Technology,27.12216232524362,-0.4882140435104123,-0.48984704841317067,-9.118913025134932,16.284200057983398,17.713750052452088,15.272424710990792,-9.421402663444004,-16.73135300925069,17.060817171113563,13.708182500822474,0.3107459063194235,0.5738571030752999,46.4011725719153,-53.04514791021514,0.8562907050437949,-0.6883697124495856
ROKU,57.1,CAUTION,110.35,79.95760037375572,0.0,20.715,0.14,-0.0060900003,-0.010880001,665183104.0,0.0,2345765888.0,0.0,-27664000.0,115.47826,110.35,Communication Services,80.2929987290544,3.169127915908561,2.3827838487345456,16.304807829392967,100.82729965209961,86.36639993667603,105.1229018754752,9.444563977096635,27.769593910397877,115.89779088787576,90.47470895953636,0.7817812793353557,4.768929072788784,56.15911003386053,-27.607229269599713,0.6092344787430551,0.9621518385560166
STLD,57.1,CAUTION,177.2,39.78526018184513,23.470198,42.166,0.112,0.0639,0.12550999,-151584752.0,1.13,770355968.0,0.0,1126855040.0,180.77615,177.2,Basic Materials,60.03520265975652,4.658616928770016,4.424270677056263,7.884320820847603,160.08680023193358,136.95361331939696,169.3939609660803,10.68994863506237,29.386872425909967,177.5416024382237,162.37839573072162,0.9774714216741177,4.210710797991071,36.622152501780064,-29.953416380169962,0.6321889412806416,0.3050607176420272
SOFI,57.1,CAUTION,27.19,290.10044215872745,48.553574,31.999,0.378,0.19457,0.085930005,0.0,0.0,3268465920.0,0.0,640243968.0,26.97059,27.19,Financial Services,40.167371780228024,-0.3894134643965401,-0.388447324418952,-4.024000680262994,28.16040012359619,20.853900017738344,27.287246854397743,-3.4459723060733602,30.383288070479775,30.195214476572502,25.11978586675025,0.40788962400160117,1.207857268197196,64.54439560626591,-51.17536345423801,0.4175926611319171,-0.5796738151314018
PRU,42.9,CAUTION,114.18,-0.4474604917638842,15.641095,148.723,-0.083,0.04538,0.085,-9646874624.0,4.73,38292000768.0,0.0,2584000000.0,117.92857,114.18,Financial Services,68.6942413858394,2.621686406861386,2.825135486320288,5.380712425618683,106.77208084106445,103.32977706909179,112.76534070021471,6.938067897298346,10.500577417126289,119.77008713287996,105.61391326384854,0.6051131556152141,1.8564284188406808,26.575969708111796,-27.003180618126848,0.7193382228822367,0.4508662578800533
EPC,42.9,CAUTION,17.1,-56.04863232613096,32.264153,95.635,0.038,0.011419999,0.01619,75475000.0,3.51,225700000.0,0.0,25400000.0,23.85714,17.1,Consumer Defensive,46.62698322593146,-0.1787817291938616,-0.26754418532341545,-1.726061873615418,18.18884998321533,23.51311296463013,17.45194990234438,-5.986357591328724,-27.274621581614483,18.316331456912575,16.245856500851094,0.41253523889195476,0.5628572872706822,40.08865055620327,14.6034749934861,1.229833642079412,0.08195494930850822
WLK,42.9,CAUTION,73.29,-48.287178095819485,0.0,53.985,-0.09,-0.08336,-0.08701,18250000.0,2.89,2124999936.0,0.0,-952000000.0,81.85714,73.29,Basic Materials,63.630967734903784,1.979770139145117,1.493999898228069,16.573886051647495,68.97151512145996,79.63006353378296,70.89820752850592,6.261259864253324,-7.961895717395542,77.92855926159308,62.80143989917352,0.6933614236171528,2.8692850385393416,45.723584125540555,-26.020621313146503,1.1712920989596747,0.8138017824740144
JRVR,42.9,CAUTION,6.3,-19.996807637062247,0.0,51.803,-0.098,-0.07642,-0.06966,15439750.0,0.63,281369984.0,0.0,-80875000.0,7.25,6.3,Financial Services,62.005488862151985,0.21665876390223993,0.24150594581434384,10.303275906086675,5.743031778335571,5.338391586542129,6.2400873857661745,9.698160029347964,18.01307732120871,6.949667798894238,5.485644996744801,0.5562448841605807,0.24146246977369237,51.924065414229425,-40.95186670780623,0.5840827344991081,0.7737725493567774
HUN,42.9,CAUTION,9.92,-51.74600257500034,0.0,80.007,-0.052,-0.05692,-0.08005,366500000.0,3.53,468000000.0,0.0,-313000000.0,10.15385,9.92,Basic Materials,40.18714688826404,0.2871446170528582,0.3690542427386844,4.633524737950301,9.04596734046936,10.701897642612458,9.904566940939647,9.662125706715571,-7.30615814531041,10.747677964326916,9.54769595229906,0.3102580874239326,0.5147551599890317,52.51417191659943,-40.06775514494727,0.728205077709888,0.040739707717592354
COF,42.9,CAUTION,247.6,82.57065413248492,84.79452,0.0,0.679,0.04899,0.01615,0.0,1.29,56923000832.0,0.0,1151000064.0,264.4762,247.6,Financial Services,86.88407131164263,7.698460748877125,6.480559660641247,15.458153241790084,221.91872344970704,204.906904296875,234.51971794924856,11.572382111160023,20.835365188469012,253.27848992200893,212.8345090403934,0.8595963182972783,4.8192868913922995,36.54196007007558,-47.60032028797574,0.45219262177794106,0.7191034501504646
ARR,42.9,CAUTION,17.51,6.049607276211332,92.1579,781.244,1.261,0.55259997,0.03746,0.0,16.45,1463922944.0,0.0,52541000.0,17.5,17.51,Real Estate,54.18448311726184,0.295130756487044,0.2669238656185409,4.176509511373897,16.349949474334718,15.09505648612976,16.988796566372855,7.09513357437651,15.998242503902324,17.700296571900953,16.43005544836272,0.850188803139163,0.32980089096734055,24.776605581655005,-43.77675389247528,0.5939810977942114,0.07317999471664445
ABR,42.9,CAUTION,7.7,-28.252099376718377,9.746835,335.742,-0.3,0.35096002,0.06595,0.0,15.58,424467008.0,0.0,152679008.0,9.375,7.7,Real Estate,11.173173940076211,-0.39376733683866405,-0.3281748083930765,-13.580247574284915,9.433346366882324,10.303943991661072,8.52172062840408,-18.37467310330565,-25.271334786983445,9.547994244693797,7.736005865932423,-0.01987101964301734,0.28357127734592985,38.20662063905789,31.98373329758234,1.3540668587054874,-0.73552316003308
MET,42.9,CAUTION,80.91,15.158493825331911,15.237289,163.999,-0.059,0.053400002,0.12798001,-10518124544.0,2.81,29180000256.0,0.0,3633999872.0,93.6,80.91,Financial Services,68.55896833216866,1.1568421422034163,0.9733463512672043,6.825991476312058,78.42960601806641,77.6715731048584,80.03913133522873,3.1625782277570056,4.169389685051214,84.46992551930556,74.38007448069443,0.6471779569813936,1.354285648890904,28.02719180488586,-40.2652329949622,0.6276603924336752,0.4778519533875464
ASH,42.9,CAUTION,59.07,-35.095753346489516,0.0,78.256,-0.086,-0.46327,-0.34451,22875000.0,2.81,215000000.0,0.0,-822000000.0,65.2,59.07,Basic Materials,53.91477305378535,2.0828565378739086,2.2607107306807266,14.958614116137639,52.77322265625,51.59809024810791,57.47712419358589,11.931765243122754,14.480980615344198,63.18161344813138,52.52004060460299,0.6143520460207779,1.6835716792515345,40.053162150973634,-58.254215938786636,0.6425641681564819,0.5771409160843819
TRTX,42.9,CAUTION,9.06,15.425120097072739,13.938462,270.966,0.0,0.48362,0.060739998,0.0,10.6,93591000.0,0.0,52199000.0,10.3,9.06,Real Estate,45.360867312477694,0.061386825152577984,0.06341554113618134,-0.11024559585405061,8.935400009155273,8.18368188381195,9.07345279353197,1.3944581141723855,10.70812072422054,9.240641543654046,8.942358353349128,0.39439723756243905,0.1429999896458217,23.70479484522195,-19.95984607662707,0.9127909177608964,0.055658261616037166
PMT,42.9,CAUTION,12.97,5.718689731737881,14.097826,868.491,-0.189,0.21614,0.06396,0.0,12.34,321929984.0,0.0,79727000.0,13.57143,12.97,Real Estate,51.834863589355926,0.16206096310327567,0.12443195946296226,1.1700512930990874,12.472599983215332,12.151234755516052,12.783201564581592,3.9879438487792416,6.738126025761111,13.273836051694563,12.320163906343769,0.6814043629700512,0.2585712841578892,25.63346775566079,-1.6576064663491639,1.3416398448655298,0.07614565533184652
FMC,42.9,CAUTION,13.13,-75.57479725797981,0.0,122.645,-0.491,-0.1481,-0.11455,184912496.0,13.86,497700000.0,0.0,-482200000.0,21.38235,13.13,Basic Materials,43.108498247727745,-0.9780677860322502,-1.3272159491814197,-2.1609535037582015,17.497800006866456,32.9752632856369,13.805931706902618,-24.96199459767247,-60.18227360095112,14.181930782352941,12.853069160426601,0.20839713439302499,0.5864284379141671,70.73331850659154,-30.763606020537104,1.0318896723330888,-0.19506878513135487
MFA,42.9,CAUTION,9.67,1.6439687834436605,11.244186,543.147,-0.061,0.4601,0.06935,0.0,14.89,305172000.0,0.0,89862000.0,14.45,9.67,Real Estate,54.054058698192314,0.1154510786770171,0.10902067742808597,1.4690487643812942,9.315600032806396,9.15708137512207,9.569926045430798,3.8043716157786123,5.601333876592722,9.789888098918018,9.42111196211714,0.674902981347715,0.15642874581473215,28.795810850035252,-13.002881229324512,0.7401853376268067,0.0947922324727218
AVA,42.9,CAUTION,38.41,14.856260609198552,16.275425,121.437,0.023,0.09623,0.073070005,-143931008.0,5.1,44000000.0,0.0,189000000.0,41.2,38.41,Utilities,40.12873375786168,-0.34344162607360573,-0.2329442165933681,-6.90741296669832,39.17616111755371,37.843118019104004,38.869655075547,-1.9556823544875277,1.4979786497030485,41.3780607258749,36.86893977766513,0.341765077372523,0.6514284951346261,19.301334108320702,-1.5046962390975174,1.2396087483130125,-0.3891474226515183
IFF,42.9,CAUTION,66.37,-30.323502759027125,0.0,46.872,-0.079,-0.042630002,-0.03232,3429343744.0,2.41,621000000.0,0.0,-472000000.0,81.48824,66.37,Basic Materials,48.48844965642415,0.1207363167765152,0.07055214346113743,-3.499456166944823,64.78483901977539,69.431924533844,65.4000633238459,2.4468127895212866,-4.4099624312868615,70.06107318971395,61.98373462583781,0.5430338329955238,1.5734607380214365,28.118942557165923,-29.827027094059318,0.8616592300169267,-0.32787483001479495
DTE,42.9,CAUTION,128.52,18.06225923752746,19.268366,207.975,0.214,0.093439996,0.11658,-1633874944.0,3.45,34000000.0,0.0,1382000000.0,149.15385,128.52,Utilities,32.77400305282356,-1.7764722142978542,-1.834393865892069,-4.693210607090487,134.52838134765625,133.64224491119384,130.3065549436639,-4.466252410833746,-3.832800505660966,135.29398510753077,125.43941332996923,0.3126052569332428,1.8765345861628109,17.304943040168265,-21.876917894832996,1.0113698547925953,-0.2655797787726417
FCX,42.9,CAUTION,51.9,3.3709936567728036,36.29371,30.589,0.027,0.07969,0.14538999,2113374976.0,1.16,4318000128.0,0.0,2064999936.0,49.92,51.9,Basic Materials,88.26583078756227,2.2523012758195193,1.7576500703719722,26.36961751041727,42.92660011291504,41.00526744842529,46.58900193047196,20.904058065069307,26.569108691112802,51.80163519385521,40.27936532494362,1.0085370619802179,1.4357149941580636,48.74257750896973,-8.6513933249002,0.866673289791235,1.026213209158019
COTY,42.9,CAUTION,3.01,-71.16858121665281,0.0,105.97,-0.056,-0.06603,-0.08604,381887488.0,0.0,264600000.0,0.0,-396100000.0,4.56471,3.01,Consumer Defensive,24.096371698727282,-0.11190928612232387,-0.10743878540944145,-6.811146356381004,3.5983999824523925,4.502150014638901,3.2938338191000223,-16.3517117290593,-33.14305430347424,3.4953009914082482,3.092698972352128,-0.2054112447889725,0.12142857483455113,51.227809070774036,102.78087218193707,1.7275139078706954,-0.30951688601081834
MCHP,42.9,CAUTION,65.35,-26.302678554067104,0.0,80.841,-0.02,-0.04394,-0.02854,1032800000.0,2.79,236800000.0,0.0,-242900000.0,75.12,65.35,Technology,55.910324467263536,2.127188347057981,2.0898837431370336,26.08527139770562,60.451968307495115,59.947031002044675,63.35125789190211,8.102350186038027,9.012902527052816,74.37905139052975,51.446948441623555,0.6062701734539648,2.136427470615932,59.21028793661125,-48.31542404404264,0.5078856216114476,1.1095880692026816
SDGR,42.9,CAUTION,18.81,-16.02678428423038,0.0,34.711,0.539,-0.68491995,-0.45666,-35546876.0,0.0,391232992.0,0.0,-175992000.0,27.22222,18.81,Healthcare,58.961475374744644,0.010186596545260329,-0.1843418554285353,7.7936885016722375,18.76719997406006,20.760274963378905,18.02938158783867,0.2280547547928357,-9.394266216978362,18.980739155937695,16.6802607143626,0.9257807911129958,0.8600714547293526,63.32552845405728,-13.159533766349318,0.6568340169671353,0.2955565929764454
RMHB,42.9,CAUTION,0.0015,-88.46153869960435,0.0,0.0,17.306,0.0,0.0,-2483337.0,0.0,32240.0,0.0,-6152199.0,0.0,0.0015,Consumer Defensive,22.222230845577315,-0.0001440873335275413,-0.0001296053392471554,-25.000002910382907,0.0021620000107213854,0.003278000019490719,0.001865458059054743,-30.619796225717067,-54.24039035632584,0.0023118612748315916,0.0014581387470731157,0.049033807360467335,0.0005142857324764398,235.19088577096693,-71.12522155111593,0.3024591842326117,-1.1447718355185479
MVIS,42.9,CAUTION,0.9315,-24.87903283581401,0.0,51.363,0.268,0.0,-1.12892,-35005752.0,0.0,99508000.0,0.0,-88380000.0,2.5,0.9315,Technology,56.09756203934516,-0.02527792260945172,-0.03554554003603314,-3.124997089616889,1.0280000066757202,1.1558000034093856,0.9342617616421882,-9.533073821669408,-19.536251565215615,0.9862410691235209,0.849758938267455,0.587923623274351,0.06642857193946838,96.88438405632272,-36.24506448424773,0.5229829086923408,0.03767599456097247
AFRM,42.9,CAUTION,75.64,156.05957229419295,109.623184,241.242,0.336,0.067379996,0.076,192738256.0,0.0,1477716992.0,0.0,233102000.0,92.67083,75.64,Technology,60.50420257860734,1.4318254161680954,0.28354511079911465,9.893937785021558,71.04429992675782,65.16997512817383,71.83308562877498,6.468779997309422,16.06571774944299,77.82086704967647,63.43363353015751,0.8484164688736527,3.6754297528948103,75.40417960853698,-29.419616255511862,0.5307594113974916,0.5735448663031103
ACHC,42.9,CAUTION,14.1,-79.01473509798419,12.155173,74.486,0.044,0.03288,0.036930002,-361611872.0,0.0,118693000.0,0.0,107362000.0,21.21429,14.1,Healthcare,43.28018896226946,-1.0002924967890507,-1.204502350295125,-14.906453583858651,18.14619998931885,22.369550037384034,15.051146016906499,-22.297779205733328,-36.96788555019757,17.31257095881343,12.69942912510991,0.3036046379773696,0.7185714585440499,59.64099692208339,-30.813843032437994,0.9691546117912714,-0.9897794712643758
BA,42.9,CAUTION,216.85,18.94575333440242,0.0,0.0,0.304,-0.12197,0.0,-4762874880.0,0.0,22275000320.0,0.0,-10167000064.0,244.54167,216.85,Industrials,72.70707942360467,4.306639995822053,2.1002885769318147,18.860997150644494,202.33500122070313,203.8073003387451,204.7869399880335,7.173748879453537,6.399528251977446,221.27226156986512,182.88074135982237,0.8848116604355591,4.344282967703683,37.81480540498566,-49.96686879485937,0.5373481546234594,0.7031023640790328
PZZA,42.9,CAUTION,38.98,-3.747402014184926,34.19298,0.0,0.003,0.018339999,0.0,73071000.0,4.72,39034000.0,0.0,37375000.0,47.8,38.98,Consumer Cyclical,19.844987373065294,-0.8041349925243111,-0.7714798047533169,-5.388352377653541,44.22502868652344,43.13078751564026,41.191115347963176,-11.859866008148936,-9.623724055348523,42.99743667053449,39.6545637567116,-0.20179176171667496,1.2085721152169364,55.06389406511969,11.775065099266975,0.5452934260199983,-0.23793931833714055
FCEL,42.9,CAUTION,8.79,-57.536233449144106,0.0,18.126,0.115,-1.18802,-0.2624,-44366500.0,0.0,278099008.0,0.0,-191099008.0,8.70833,8.79,Industrials,62.71721600722924,0.3722813945197867,0.28207015927017326,46.01328886549588,7.89,6.068099998235702,8.187289421101744,11.406843622978805,44.85588511080431,9.959268860917454,5.934731144804591,0.7094650413181427,0.9807142870766776,103.64228561216571,-1.7641696605716124,1.3288184578293407,1.793650031134633
BAX,42.9,CAUTION,18.93,-44.73485126567617,0.0,134.627,0.05,-0.030940002,-0.04658,2620375040.0,2.75,1726000000.0,0.0,-344000000.0,23.66667,18.93,Healthcare,50.59881470550948,-0.05575488184675237,-0.16469648190424088,1.5006175572387148,19.56483570098877,25.810069389343262,18.903722074697903,-3.2447775463859636,-26.656530753102885,19.554218519189043,18.101794588110764,0.5702231279335628,0.4828568867274693,43.2270338588064,-41.419840205902844,0.8236130421379823,0.11563908121431912
AEYE,42.9,CAUTION,10.79,-48.149926588614775,0.0,234.047,0.146,-0.08885,-0.54034,2506625.0,0.0,4550000.0,0.0,-3513000.0,22.2,10.79,Technology,19.732422483630444,-0.45703656383213875,-0.29790193770884044,-11.04699208528946,12.845599975585937,12.410800008773803,11.961908578996795,-16.002366706418837,-13.059593626317021,13.581339444538465,10.753660498241075,0.012851340022011971,0.585714408329555,65.53636722616905,56.307945882837714,0.920735811930406,-0.6255417037929869
JACK,42.9,CAUTION,18.84,-62.18287715298253,0.0,0.0,-0.066,-0.05509,0.0,46507376.0,9.34,51531000.0,0.0,-80719000.0,20.55556,18.84,Consumer Cyclical,43.03111971669038,0.5346116192571166,0.6857331097060136,-3.1860172716013615,17.77619997024536,20.899928431510926,19.122265144303853,5.984407151827544,-9.856149917801972,20.68646633413299,18.517533757419745,0.14867515875334603,0.9614287785121373,66.08682421532802,-34.200429464072684,0.4999255304972211,0.04671939138668813
CROX,42.9,CAUTION,89.98,-35.37776755946943,31.243055,125.144,-0.062,0.04482,0.118219994,551101888.0,0.0,153970000.0,0.0,182546000.0,89.75,89.98,Consumer Cyclical,51.93134572997085,2.130283709793389,2.1917983296566077,8.31829022209556,83.54260025024413,93.27169979095459,87.53266645697629,7.705533568989728,-3.5291481139493692,92.64080734917046,83.43319320014594,0.7110213406891343,2.6721436636788503,58.50875599106045,-39.111400860263615,0.46787015475369287,0.3335577624343126
CPRI,42.9,CAUTION,24.9,-30.46635284808526,0.0,0.0,-0.025,-0.26711,-1.70056,143750000.0,0.0,120000000.0,0.0,-1206000000.0,27.57143,24.9,Consumer Cyclical,24.590154323352053,0.5328493244550039,0.8329273530029432,0.04017769838112152,23.408200073242188,19.85030002117157,25.2162162274159,6.372978446101693,25.43890818764899,27.46107645444208,24.239923568446102,0.20491919304850903,0.812143053327288,66.07230767342091,-39.92120931866493,0.5175416352364085,-0.10084021883090952
ARI,42.9,CAUTION,9.95,7.492472777954978,11.306818,405.725,-0.062,0.51308995,0.07408,0.0,10.05,245892992.0,0.0,123162000.0,10.79167,9.95,Real Estate,43.67088034564119,0.015868877075474686,0.026754547306829933,-2.2593368272661665,10.015399913787842,9.598847908973694,10.048302605729802,-0.6529954378823308,3.6582713219485523,10.261858475699198,9.921141325936544,0.08469923908642643,0.17571428843906947,25.599433865442634,-9.461334371881314,0.886198030332198,-0.058040508785041786
NKE,42.9,CAUTION,57.34,-19.300407177254762,33.53216,80.099,0.006,0.05426,0.17950001,0.0,2.86,8344999936.0,0.0,2524000000.0,77.23529,57.34,Consumer Cyclical,27.430721537848513,-1.1000213136068098,-0.15657659111225908,-9.381163363995304,64.4095915222168,66.28883571624756,63.4056180461305,-10.975991622599244,-13.499762768448035,70.60888151920574,58.02091279231769,-0.054092336460556965,2.0814277103969028,41.71529426847679,10.858624147122839,1.3910279336545663,-0.28866071991630715
BLNK,42.9,CAUTION,0.7233,-79.21551735529671,0.0,11.121,0.073,-1.18411,-0.88515997,-14515000.0,0.0,23110000.0,0.0,-126263000.0,2.4,0.7233,Industrials,14.97206206848648,-0.19155211806365913,-0.17878995902565273,-43.07086607521337,1.3990199995040893,1.1225399962067604,0.9893937703214574,-48.32096823185504,-35.59249626476111,1.5137075310726338,0.5383924597720926,0.1892798908235477,0.0943571286542075,89.30068668461634,-37.00108077501833,1.1374402209792494,-3.695535697364969
INVZ,42.9,CAUTION,0.9862,6.501080023290866,0.0,39.031,2.38,-1.3446201,-0.71462,-44333376.0,0.0,74378000.0,0.0,-65136000.0,2.65,0.9862,Consumer Cyclical,17.17557534110854,-0.1113772301839282,-0.1062535661453392,-18.512399145003418,1.5391200053691865,1.3506550046801566,1.231005932787515,-35.93741891529757,-26.998382413427453,1.4054393291385265,1.0441606819717792,-0.16098565746240698,0.09107147370065961,103.17070033253877,123.01775128595808,1.3313501132738568,-0.7695594904414442
CHPT,42.9,CAUTION,7.14,-83.77272727272728,0.0,882.477,0.061,-0.58095,-2.13875,20706124.0,0.0,180514000.0,0.0,-234582000.0,10.8125,7.14,Consumer Cyclical,38.85819207437043,-0.5176293521378028,-0.40665656491791197,-8.226225270738386,9.293800077438355,11.671649978160858,8.157553709931369,-23.174591588012838,-38.8261310110786,10.090663185384315,6.39633685085531,0.2012986802707825,0.6645715236663818,79.06826474580312,49.124567859930856,1.1962755501269156,-0.6071769814543619
SJM,42.9,CAUTION,97.95,-8.200953534396692,0.0,131.357,0.026,-0.13608,-0.17438,322062496.0,4.49,62800000.0,0.0,-1193799936.0,116.13333,97.95,Consumer Defensive,39.4390758606302,-1.2906531272420096,-1.142617746982806,-2.4208013266239043,102.8093472290039,106.11685485839844,100.77743541872368,-4.726564667255108,-7.6960987215970995,103.69337303725601,97.51462714584946,0.07046248705554371,1.9250008719308036,29.60068507138104,14.710574564849871,1.1512288098026624,-0.1661243585168761
CRL,42.9,CAUTION,202.87,-6.161248110914079,0.0,76.251,-0.005,-0.020450002,-0.021879999,548048000.0,0.0,207096992.0,0.0,-83482000.0,197.33333,202.87,Healthcare,75.43321035602294,6.920229214067945,5.766619799852423,13.939899825901547,180.9247998046875,157.5717499923706,190.2692586702239,12.12945673351047,28.747694384945383,206.8871209676094,171.16987671305463,0.887529793121998,5.689999171665737,54.20755070043478,-37.56894342699362,0.3987465564786513,0.7546103357620574
CLOV,42.9,CAUTION,2.52,66.88741827255791,0.0,0.0,0.501,-0.03288,-0.16896999,-8741250.0,0.0,202840000.0,0.0,-57710000.0,3.23333,2.52,Healthcare,42.18751746227589,-0.02579461593275001,-0.034186756843441184,4.132227333881368,2.779299988746643,3.0212000000476835,2.5996076517004445,-9.329687650488705,-16.589435294361824,2.747765915765683,2.4132340499020417,0.3191502571775654,0.10178576196943011,67.26122863992781,-30.63290506424036,0.3742501039905788,0.2677686442264788
ALGN,42.9,CAUTION,156.76,-35.39666023363902,30.379845,3.064,0.018,0.095010005,0.095769994,588808768.0,0.0,1004588992.0,0.0,378398016.0,179.8,156.76,Healthcare,53.4187920187184,4.793227136086898,5.733270625007822,6.27796237751589,144.2503988647461,159.21884994506837,155.92961557240875,8.672139377457972,-1.5443243303671366,169.29199154606926,144.76300570734873,0.4890943668999645,4.043572562081473,52.87565902889776,-35.96403459477241,0.7425132037664744,0.4851839213297592
GOEV,42.9,CAUTION,0.37,-99.26587303809899,0.0,48.668,0.717,0.0,-0.72668,-115565752.0,0.0,1533000.0,0.0,-144608000.0,100.0,0.37,Consumer Cyclical,50.0,-1.0909730174812893e-08,-1.6043721070503355e-08,0.0,0.3700000047683716,0.3700000047683716,0.37000000482356293,0.0,0.0,0.3700000047683716,0.3700000047683716,,0.0,93.66028220803855,0.0,0.0,-2.0057234238767054e-15
PTON,42.9,CAUTION,6.11,68.08803345337343,0.0,0.0,-0.06,-0.04239,0.0,402037504.0,0.0,1103600000.0,0.0,-104100000.0,10.42812,6.11,Consumer Cyclical,34.09090847515853,-0.23811913118731898,-0.22664871293001684,-9.347175949521478,6.981399974822998,6.9878999972343445,6.466715986162346,-12.481734959336528,-12.563142919437793,6.967417047578012,5.981582881850089,0.13026252906288138,0.2679285321916853,73.39312781427823,-31.805736704629297,0.37189323158589993,-0.5089949330926542
TAP,42.9,CAUTION,46.03,-5.376542597535418,0.0,61.017,-0.023,-0.18638,-0.17295,718812480.0,4.08,1021000000.0,0.0,-2090099968.0,50.95238,46.03,Consumer Defensive,51.578751656191,0.4046196738812995,0.4529524204194267,0.25801310879083306,45.755699920654294,49.97839805603027,46.63543713203459,0.5994856577830676,-7.9002117520991515,48.46367935735049,44.67139983576474,0.35825390396434537,1.2462440142521538,26.506084426361625,-24.800320037622743,0.9403974744112595,0.20138242940387446
CAG,42.9,CAUTION,16.98,-34.45019419947031,0.0,94.229,-0.068,-0.008719999,-0.0116,877374976.0,8.24,46600000.0,0.0,-98000000.0,19.22353,16.98,Consumer Defensive,46.428566022255424,-0.03241138046070091,-0.0036450992700453764,-4.284105065881478,17.52667568206787,19.99527976989746,17.46271471316135,-3.1191091211373645,-15.07996018240557,18.15976447297598,16.787235649094335,0.14044433150543134,0.3642857415335519,25.21877390404142,-4.855715674019073,1.0578803994252168,-0.01992274547320084
ON,42.9,CAUTION,55.69,-27.55301416653558,76.28767,45.833,-0.12,0.051570002,0.03891,1275187456.0,0.0,2872499968.0,0.0,319100000.0,59.2,55.69,Technology,44.30576248249242,1.4645408145036924,1.435589918929126,15.276334182631846,51.38080024719238,48.6238500213623,53.78777727355495,8.386787202194403,14.532268839761262,58.99466060191577,48.906339993177,0.6724269476185958,1.660714830671038,59.35409765512662,-50.4969838326215,0.5193272780956899,0.5280388977177448
DASH,42.9,CAUTION,232.7,121.6190476190476,117.52525,34.255,0.273,0.0683,0.100430004,-1816125056.0,0.0,4243000064.0,0.0,863000000.0,276.65854,232.7,Consumer Cyclical,60.047186425382264,3.340160184095083,0.9251469731115936,19.034216793440773,227.93930053710938,225.9134499359131,224.35993580188114,2.0885807756340613,3.0040473527602254,245.61776676224022,196.16223354293558,0.7388003126623722,7.868571690150669,44.642057821248684,-46.934031949888706,0.587025916649467,0.8079277826673382
STM,42.9,CAUTION,26.06,-37.68639186299508,44.931034,13.126,-0.02,0.045539998,0.03002,-357249984.0,1.38,4776000000.0,0.0,537000000.0,31.54615,26.06,Technology,55.35529178958878,0.46194134856544267,0.37581079087266295,16.424491728314607,25.027566452026367,25.832691373825075,25.343735986640375,4.1251833888644995,0.8799241582223515,27.86025570454002,22.4948062079966,0.6644724286832977,0.5196767574190935,54.4424765034703,-49.73752365160215,0.43880170313825706,0.6911084738560115
VLO,42.9,CAUTION,164.77,16.542954733050372,34.25572,39.561,-0.032,0.01283,0.052389998,3453750016.0,2.74,4764000256.0,0.0,1491000064.0,184.94444,164.77,Energy,23.304350479789406,-2.675151739543793,-1.4208466261245292,-5.358989950584663,170.57896881103517,144.72213088989258,168.9057650119048,-3.4054400604387016,13.852665973956096,183.33558573734928,158.88741688716243,0.2406146415850506,4.283575875418527,37.362587860343744,-30.851922280774385,0.6430086632766983,-0.526486760194623
EARN,42.9,CAUTION,5.24,-6.865153393440158,18.714285,79.938,0.0,-0.14613,-0.028239999,0.0,18.32,21131000.0,0.0,-5245000.0,5.625,5.24,Financial Services,46.913570072067124,0.010507003432691064,0.012161206482390507,-2.0773379620161787,5.16564374923706,5.179352838993072,5.229118660879413,1.439433795489399,1.1709364858966138,5.4535939909692015,5.082522275281409,0.4243856084392358,0.09999993869236537,24.48428822492886,-4.524492085254892,0.6369336715900142,-0.17986223888955535
